微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K4KIejQX7,"#肖战[超话]# @X玖少年团肖战DAYTOY ""冬梦之约""精彩小花絮#肖战加盟冬梦之约# 和肖战一起走进让人大呼""震撼""的国家体育馆[哆啦A梦花心]一起感受场内的灯光魅力🌟为奥运会健儿加油[加油]#向全世界安利肖战# 冬梦之约官方微博的微博视频  ",,无,"http://f.video.weibocdn.com/euTJZBCMlx07KPEiG04801041200f9he0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1615533787&ssig=vMxDvQypD5&KID=unistore,video",无,2021-03-05 10:05,肖战超话,12,2,134
K4KIceF78,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-03-05 10:05,超话,0,0,0
K4KFQvGka,心扑通扑通的😶😶  ,,无,无,无,2021-03-05 09:59,肖战顺顺利利,1,0,3
K4KhTEKag,早安肖战健健康康，顺顺利利！晚上见等风来吹动涟漪  等花丛来拨动星光  等你来❤  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/87629168ly1go8qxxf73lj20i40i4401.jpg,http://ww4.sinaimg.cn/large/87629168ly1go8qxxpx3tj20i60i6gn4.jpg,http://ww1.sinaimg.cn/large/87629168ly1go8qxxyvdbj20io0iota3.jpg,http://ww2.sinaimg.cn/large/87629168ly1go8qxy6r57j20i40i4dh1.jpg,http://ww3.sinaimg.cn/large/87629168ly1go8qxyi2c5j20ht0hudh5.jpg,http://ww2.sinaimg.cn/large/87629168ly1go8qxyptydj20ic0icdh4.jpg,http://ww4.sinaimg.cn/large/87629168ly1go8qxyy3vlj20hy0hywfr.jpg,http://ww1.sinaimg.cn/large/87629168ly1go8qxz7hk3j20i40i43zs.jpg,http://ww3.sinaimg.cn/large/87629168ly1go8qxx2bj9j20i40i43zw.jpg",无,无,2021-03-05 09:00,肖战顺顺利利,0,0,0
K4FZYsNND,晚安肖先生💫@X玖少年团肖战DAYTOY  ,,无,无,无,2021-03-04 22:05,肖战顺顺利利,1,0,6
K4FVb7xmj,复制我文案🉑！但粘贴的时候能不能把我id去了…一直被在各个博下面瞎艾特  ,,无,无,无,2021-03-04 21:53,肖战顺顺利利,1,0,3
K4DtT3NHf,冰球运动推广大使-肖战太正了！  原图 ,,http://wx4.sinaimg.cn/large/87629168ly1go7wyg669ij20yi1pckjp.jpg,无,无,2021-03-04 15:40,肖战顺顺利利,7,0,3
K4C2s88Zc,好运来🌈  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/87629168ly1go7qlyoxy2j2069069aa2.jpg,http://ww3.sinaimg.cn/large/87629168ly1go7qlyvioej20690690ss.jpg,http://ww4.sinaimg.cn/large/87629168ly1go7qlz0yymj2069069dfw.jpg,http://ww4.sinaimg.cn/large/87629168ly1go7qlz5s7nj2069069jrn.jpg,http://ww3.sinaimg.cn/large/87629168ly1go7qlyj6iqj2069069jrn.jpg,http://ww2.sinaimg.cn/large/87629168ly1go7qlzhs9gj206906974h.jpg,http://ww4.sinaimg.cn/large/87629168ly1go7qlztu7gj2069069aaj.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7qm02i26j206906974o.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7qm08fu2j2069069dg7.jpg",无,无,2021-03-04 12:00,肖战顺顺利利,2,0,0
K4BoTwV52,首页好多涨分的！还都涨了二三十分！为什么我依旧一动不动！涨一分也好啊  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/87629168ly1go7nrislnzj2075075glj.jpg,http://ww2.sinaimg.cn/large/87629168ly1go7nrjjppxj2075075dfx.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7nrjylzwj2075075gli.jpg,http://ww4.sinaimg.cn/large/87629168ly1go7nrk8tg4j2075075dfs.jpg,http://ww4.sinaimg.cn/large/87629168ly1go7nrku4cbj2074074jt0.jpg,http://ww2.sinaimg.cn/large/87629168ly1go7nrl43srj20750753yg.jpg,http://ww2.sinaimg.cn/large/87629168ly1go7nrldl5gj2075075t8v.jpg,http://ww2.sinaimg.cn/large/87629168ly1go7nrll4oxj2075075q35.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7nrimjqyj2075075aa8.jpg",无,无,2021-03-04 10:22,肖战顺顺利利,1,0,7
K4BhIva6i,"#肖战[超话]# @X玖少年团肖战DAYTOY 您有一条来自#肖战# 的""冬梦问候""需要查收~和肖战一起探索冬奥场馆，弘扬奥林匹克精神！和肖战一起加油助力冬奥会，与你共赴冬梦之约！3月5日晚21:05锁定北京卫视   ""冬梦之约""不见不散#肖战冬梦之约预告# 冬梦之约官方微博的微博视频  ",,无,"http://f.video.weibocdn.com/Q7kCOSo9lx07KNI0834A010412002rso0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1615533791&ssig=ByZ3u%2FU6yK&KID=unistore,video",无,2021-03-04 10:05,肖战超话,18,7,166
K4BhFA2YG,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-03-04 10:05,超话,0,0,0
K4At94vrA,"早安朋友圈背景图 | 黑白INS风无水印壁纸""站在痛苦之外规劝受苦的人  是件很容易的事。""  [组图共9张] 原图 ",,"http://ww1.sinaimg.cn/large/87629168ly1go73wxxbhgj20sg0sgjud.jpg,http://ww2.sinaimg.cn/large/87629168ly1go73wxc2mlj20jg0jgtbh.jpg,http://ww4.sinaimg.cn/large/87629168ly1go73wy85r8j20ko0knn0c.jpg,http://ww2.sinaimg.cn/large/87629168ly1go73wyjr26j20sg0rxq5z.jpg,http://ww2.sinaimg.cn/large/87629168ly1go73wwvhnsj20sg0sgn08.jpg,http://ww4.sinaimg.cn/large/87629168ly1go73wxnc6ij20sg0sgq8g.jpg,http://ww1.sinaimg.cn/large/87629168ly1go73z4qyugj20sg0sgwjh.jpg,http://ww3.sinaimg.cn/large/87629168ly1go73wyv639j20sg0sgjxp.jpg,http://ww4.sinaimg.cn/large/87629168ly1go73z554a2j20sg0sgdkp.jpg",无,无,2021-03-04 08:00,肖战顺顺利利,6,0,0
K4zGtupuB,最后一次看时间是23:51…接着就睡过去了！刚突然惊醒一看时间觉得完了！赶紧打开🍑好歹抢个立牌  原图 ,,http://wx2.sinaimg.cn/large/87629168ly1go7g5vzs6nj20ws0u0qa6.jpg,无,无,2021-03-04 06:00,肖战顺顺利利,2,0,1
K4x3Tptdh,还有40分钟！一定要忍住  ,,无,无,无,2021-03-03 23:20,肖战顺顺利利,3,0,2
K4wISxHG9,"欢迎收看""斗罗畜牧业"":🐔该不该拉…  [组图共3张] 原图 ",,"http://ww4.sinaimg.cn/large/87629168ly1go734b48o0j21pc0yihdu.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7349a7r3j21pc0yikjm.jpg,http://ww1.sinaimg.cn/large/87629168ly1go7346m5ayj21pc0yikjn.jpg",无,无,2021-03-03 22:28,肖战顺顺利利,4,0,0
K4wGEgqsH,《斗罗大陆》👀  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/87629168ly1go72x81x2uj21pc0yi7wj.jpg,http://ww3.sinaimg.cn/large/87629168ly1go72z7p3yxj21pc0yinph.jpg,http://ww1.sinaimg.cn/large/87629168ly1go72z1hrn9j21pc0yi4qt.jpg",无,无,2021-03-03 22:22,肖战顺顺利利,2,0,0
K4wzEaHik,肖战💫健健康康 顺顺利利 平安喜乐❤@X玖少年团肖战DAYTOY 晚安我在。  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/87629168ly1go72imrb6qj20u0190n9n.jpg,http://ww3.sinaimg.cn/large/87629168ly1go72hjxw40j20u0191gsn.jpg,http://ww3.sinaimg.cn/large/87629168ly1go72hl3a1zj20u0190tjy.jpg,http://ww4.sinaimg.cn/large/87629168ly1go72hln6esj20u0190k2v.jpg,http://ww2.sinaimg.cn/large/87629168ly1go72inf00hj21e40qogpu.jpg,http://ww4.sinaimg.cn/large/87629168ly1go72hmk8xsj20u0190gvx.jpg,http://ww3.sinaimg.cn/large/87629168ly1go72ikqyg5j20u0190ngj.jpg,http://ww2.sinaimg.cn/large/87629168ly1go72hknnwvj20u0190qb1.jpg,http://ww2.sinaimg.cn/large/87629168ly1go72hk9eo1j20u017dq6n.jpg",无,无,2021-03-03 22:05,肖战顺顺利利,9,0,9
K4vT0afDr,依然是收不到关注ID…都不知道谁关注/回关了  ,,无,无,无,2021-03-03 20:20,肖战顺顺利利,0,0,12
K4t09sHTu,"好好吃饭,好好生活,好好爱自己和家人,好好爱他❤  [组图共9张] 原图 ",,"http://ww4.sinaimg.cn/large/87629168ly1go6mnxvbcrj20bi0bitag.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6mny3lgfj20bi0bimxu.jpg,http://ww4.sinaimg.cn/large/87629168ly1go6mnyatlwj20bi0bi0ut.jpg,http://ww1.sinaimg.cn/large/87629168ly1go6mnxjezvj20bi0biwhh.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6mnz69yej20bi0bimym.jpg,http://ww1.sinaimg.cn/large/87629168ly1go6mnzdsszj20bi0bidil.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6mnzq02rj20bi0biwhg.jpg,http://ww1.sinaimg.cn/large/87629168ly1go6mnzycqmj20bi0bi40v.jpg,http://ww2.sinaimg.cn/large/87629168ly1go6mogsts9j20bi0bijxv.jpg",无,无,2021-03-03 13:00,肖战顺顺利利,1,0,1
K4s2uwJ5t,能别把那个tag顶上rs吗求求了，别带了吧。  ,,无,无,无,2021-03-03 10:33,肖战顺顺利利,5,0,3
K4rRblKGl,想念  原图 ,,http://wx3.sinaimg.cn/large/87629168ly1go6hn4mdz2j20u00u0t9s.jpg,无,无,2021-03-03 10:05,肖战顺顺利利,3,0,0
K4rRb0Q04,"#肖战[超话]# @X玖少年团肖战DAYTOY i肖战采访系列 | #肖战# [入戏] 独家专访🌟他说等待剧播出的时候“比拍的时候还要紧张”。""有帮助的声音当然是接受 然后吸纳让自己做的更好""一起努力成为更好的自己吧#向全世界安利肖战# 肖战：拍《斗罗大陆》压力特别大，各种声音我都愿意接受  ",,无,"https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=r0036a22qxr&Expires=1615533793&ssig=BUaONyIx%2B1&KID=unistore,video",无,2021-03-03 10:05,肖战超话,15,8,157
K4rR8EVd1,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-03-03 10:05,超话,0,0,0
K4rQ81sMm,就是想涨点社会关系社会关系一直没动过  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/87629168ly1go6haovu01j20a20a20so.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6haopx1aj20a20a2dg5.jpg,http://ww2.sinaimg.cn/large/87629168ly1go6hap03u3j20a20a2mx3.jpg,http://ww1.sinaimg.cn/large/87629168ly1go6hap6l63j20a20a20sw.jpg,http://ww2.sinaimg.cn/large/87629168ly1go6hapcgl0j20a20a20st.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6hapglozj20a20a20su.jpg,http://ww1.sinaimg.cn/large/87629168ly1go6haplgsnj20a20a23yl.jpg,http://ww2.sinaimg.cn/large/87629168ly1go6hasu7xij20a20a2mx3.jpg,http://ww3.sinaimg.cn/large/87629168ly1go6haps3o0j20a20a2q2z.jpg",无,无,2021-03-03 10:02,肖战顺顺利利,2,0,0
K4rGAqL6r,"""不畏惧天地轮换，眉眼间正是少年。""来听肖战@X玖少年团肖战DAYTOY 的策马正少年 #亚洲新歌榜#  ",,无,无,无,2021-03-03 09:39,肖战顺顺利利,2,0,0
K4r2tBe10,早安朋友圈背景图 | 简约INS风无水印壁纸不要只从别人那里听说ta…也请听听ta说的✔️  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/87629168ly1go5yfvetd1j20rs0rs767.jpg,http://ww2.sinaimg.cn/large/87629168ly1go5yfuioj3j20j60j6ab6.jpg,http://ww4.sinaimg.cn/large/87629168ly1go5yftgwabj20rs0rswoc.jpg,http://ww4.sinaimg.cn/large/87629168ly1go5yftvx9gj20j60j63zn.jpg,http://ww3.sinaimg.cn/large/87629168ly1go5yfv5ngbj20jg0jfab9.jpg,http://ww3.sinaimg.cn/large/87629168ly1go5yfub0uij20j60j6ta4.jpg,http://ww2.sinaimg.cn/large/87629168ly1go5ylky7p4j20jg0jgjrh.jpg,http://ww1.sinaimg.cn/large/87629168ly1go5yfusokzj20j60j6mxs.jpg,http://ww1.sinaimg.cn/large/87629168ly1go5ylkicgzj20jg0jgaa6.jpg",无,无,2021-03-03 08:00,无,3,0,6
K4n8Z2zir,晚安肖先生💫@X玖少年团肖战DAYTOY  ,,无,无,无,2021-03-02 22:05,iPhone 6s Plus,1,0,2
K4n8WFy59,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-03-02 22:05,超话,0,0,0
K4iqHmQ8u,#肖战[超话]# @X玖少年团肖战DAYTOY i肖战采访 | 2020#肖战微博之夜# 采访最喜欢在微博刷“猫猫狗狗”还有一些表情包和唐三的相似之处是希望照顾好身边每一个人#向全世界安利肖战# 娱乐日爆社的微博视频  ,,无,"http://f.video.weibocdn.com/Ffzx2Sndlx07KJoYRrle01041200rFej0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1615533802&ssig=RoZ4%2F09Zel&KID=unistore,video",无,2021-03-02 10:05,肖战超话,21,9,149
K4hBW5OCz,早安 | 朋友圈背景图 | 治愈系无水印壁纸❤  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/87629168ly1go58dsdyduj20u00u0n5g.jpg,http://ww3.sinaimg.cn/large/87629168ly1go58drgp78j20j60j6ac8.jpg,http://ww4.sinaimg.cn/large/87629168ly1go58drq9lsj20u00u0agt.jpg,http://ww4.sinaimg.cn/large/87629168ly1go58dqwl3sj20rs0rstd5.jpg,http://ww2.sinaimg.cn/large/87629168ly1go58drzclyj20tw0tw75l.jpg,http://ww2.sinaimg.cn/large/87629168ly1go58dr7d4cj20hs0hs41m.jpg,http://ww4.sinaimg.cn/large/87629168ly1go58dssftmj20u00u0dry.jpg,http://ww3.sinaimg.cn/large/87629168ly1go58dtaqtzj20u00u0acx.jpg,http://ww3.sinaimg.cn/large/87629168ly1go58dqk46ej20j60j6dka.jpg",无,无,2021-03-02 08:00,无,8,0,1
K4dIx6DJD,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-03-01 22:05,超话,0,0,0
K4dIrvNZk,晚安肖先生💫@X玖少年团肖战DAYTOY  ,,无,无,无,2021-03-01 22:05,肖战顺顺利利,1,0,4
K4dGnB61X,#阳光信用[超话]# 📈阳光信用📈每月初1-3号涨信用[求饶]一起互动涨涨吧注:本人肖战粉·请看清楚属性后·再蹭带#阳光信用#tag转赞评这条wb阳光信用立涨。  原图 ,,http://wx1.sinaimg.cn/large/87629168ly1go4q0w0mw9j20rs0vx46o.jpg,无,无,2021-03-01 22:00,阳光信用超话,186,338,354
K4dxYmkPB,要来了吗？要来了吗！  ,,无,无,无,2021-03-01 21:39,肖战顺顺利利,1,0,8
K4dog6lUh,555终于中奖了！@开小灶官方微博 谢谢灶灶子  原图 ,,http://wx3.sinaimg.cn/large/87629168ly1go4po31ftaj20rp1u0wrk.jpg,无,无,2021-03-01 21:15,肖战顺顺利利,10,0,7
K4cPLm9Mp,@肖战工作室 咋的了？发错进度了？  ,,无,无,无,2021-03-01 19:50,肖战顺顺利利,1,0,1
K4a2HrFMc,肖战在片场好请客#肖战#经常请客的战总好帅  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/87629168ly1go4azqio9mj21i72997wh.jpg,http://ww3.sinaimg.cn/large/87629168ly1go4azpzfljj23fi2adkjl.jpg,http://ww4.sinaimg.cn/large/87629168ly1go4azpgfxoj21eq2431kx.jpg",无,无,2021-03-01 12:44,肖战顺顺利利,6,0,2
K490qEx6Z,"#肖战[超话]# @X玖少年团肖战DAYTOY 三月你好🌿愿你光芒万丈 驭风扶摇直上🎐愿你以后的每一天都健健康康, 顺顺利利[心]#肖战平安喜乐# xz #向全世界安利肖战#  [组图共12张] 原图 ",,"http://ww4.sinaimg.cn/large/87629168ly1go46fcwy61j20u0191qa6.jpg,http://ww2.sinaimg.cn/large/87629168ly1go45cixa52j20u0190zs7.jpg,http://ww4.sinaimg.cn/large/87629168ly1go45cja5rbj20u0190tjy.jpg,http://ww2.sinaimg.cn/large/87629168ly1go46fgxj0kj20u019010x.jpg,http://ww4.sinaimg.cn/large/87629168ly1go46fdcma4j21hc0u044e.jpg,http://ww4.sinaimg.cn/large/87629168ly1go46fcftmdj20u0191dne.jpg,http://ww1.sinaimg.cn/large/87629168ly1go46fdpk4hj20qo140gsn.jpg,http://ww4.sinaimg.cn/large/87629168ly1go46fhrzzwj20hs0qpac4.jpg,http://ww2.sinaimg.cn/large/87629168ly1go46fg7ge6j20u0190amp.jpg,http://ww2.sinaimg.cn/large/87629168ly1go46fedetdj20u0190ngj.jpg,http://ww4.sinaimg.cn/large/87629168ly1go46fepngdj20u019011j.jpg,http://ww4.sinaimg.cn/large/87629168ly1go46fhgfuij20u0190k49.jpg",无,无,2021-03-01 10:05,肖战超话,40,6,156
K48CohpWb,#肖战爱心图书馆#小善意，大温暖。我在“肖战爱心图书馆”项目捐款成功！愿点滴之举温暖更多心灵。@扬帆计划 肖战爱心图书馆  ,,无,无,无,2021-03-01 09:06,微公益,1,0,0
K48zUfUsP,早安！我独自走过苍苍茫茫 与你同行才有了光💫  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/87629168ly1go434uevc1j20u0190qcf.jpg,http://ww2.sinaimg.cn/large/87629168ly1go434pc7d5j20u0190al8.jpg,http://ww1.sinaimg.cn/large/87629168ly1go434owt0rj20u0191gy3.jpg,http://ww4.sinaimg.cn/large/87629168ly1go434psxmnj20u0195qbc.jpg,http://ww4.sinaimg.cn/large/87629168ly1go434u0uucj20u01904ap.jpg,http://ww4.sinaimg.cn/large/87629168ly1go434vp4ehj20u0190tmy.jpg,http://ww3.sinaimg.cn/large/87629168ly1go434uwqr0j20u01ad15t.jpg,http://ww4.sinaimg.cn/large/87629168ly1go434w7877j20u01904ca.jpg,http://ww3.sinaimg.cn/large/87629168ly1go43m9w0umj20u0190tjm.jpg",无,无,2021-03-01 09:00,肖战顺顺利利,5,2,2
K44Ez7xQU,再见二月 | 朋友圈背景图 | 高清治愈系壁纸 🐑坦坦荡荡 利利落落地 结束所有不值得的关系 🌟  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/87629168ly1go3mef5ffbj20j60iu762.jpg,http://ww2.sinaimg.cn/large/87629168ly1go3megqlm8j20rs0rstfn.jpg,http://ww4.sinaimg.cn/large/87629168ly1go3mehomy0j20sg0sggp2.jpg,http://ww2.sinaimg.cn/large/87629168ly1go3meerwwlj20j80j6goc.jpg,http://ww4.sinaimg.cn/large/87629168ly1go3medjcy6j20qo0qtt9v.jpg,http://ww4.sinaimg.cn/large/87629168ly1go3mefevj2j20rs0rsju3.jpg,http://ww2.sinaimg.cn/large/87629168ly1go3meh6j4qj20rs0rsq7x.jpg,http://ww2.sinaimg.cn/large/87629168ly1go3mefr9nhj20rs0regrz.jpg,http://ww2.sinaimg.cn/large/87629168ly1go3megaxcfj20rs0qi0ws.jpg",无,无,2021-02-28 23:00,肖战顺顺利利,5,0,0
K44skzDiV,申请书        敬爱的@曹国伟 先生        本用户@Nana_1005 目前信用分764，上个月行为良好，无不良操作，无违规记录，也很努力的在发布原创微博。特此请求阳光信用更新之时，涨信用20分~[10分也行，5分也可以🙏🏻]若心愿得了，本月将继续保持…向新一代微博阳光用户进发！！再涨涨#阳光信用#吧！谢谢                                                          @Nana_1005                                 ,,无,无,无,2021-02-28 22:30,肖战顺顺利利,2,0,0
K44shz1QV,我为#肖战[超话]#贡献327影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,无,2021-02-28 22:30,超话,1,0,0
K44r8F0uI,我刚使用会员特权送给了@X玖少年团肖战DAYTOY 5朵鲜花，希望陪你从开始到未来的每一个高光时刻，我们一起走花路吧！X玖少年团肖战DAYTOY已收到5851584朵花  ,,无,无,无,2021-02-28 22:27,明星势力榜鲜花,0,0,0
K44iduiUn,"落幕即被夹嘴我今天只能到此结束了…估计又要被关8个小时了…明天""见""吧  [组图共3张] 原图 ",,"http://ww4.sinaimg.cn/large/87629168ly1go3llwvar6j20u01fyqc7.jpg,http://ww3.sinaimg.cn/large/87629168ly1go3ltt0do6j20dy03zt8s.jpg,http://ww1.sinaimg.cn/large/87629168ly1go41hzhbr8j20fd0500ss.jpg",无,无,2021-02-28 22:05,肖战顺顺利利,4,0,17
K44i2evRG,"我不知道哪里来的新""自信""，在韩红老师说要读一下一起做公益的艺人名单时候…我就觉得一定有你今天是二月的最后一天。一切意不平都止于二月吧！明天开始就是三月了，一切都是新的开始！未来不管是演艺之路还是公益之路都有我们和你一起同行！不忘初心，不离不弃，向阳而生！""人总要仰望点什么""我会继续""仰望""着你！向着你努力前行！保持善良，努力成为更好的自己！肖先生❤有你真好！@X玖少年团肖战DAYTOY                  原图                             ",,http://wx1.sinaimg.cn/large/87629168ly1go3inug02ig20ll0lme8h.gif,无,无,2021-02-28 22:05,肖战顺顺利利,6,0,2
K447f0z1w,刚刚这段的音量太秃然了！差点被送走  ,,无,无,无,2021-02-28 21:38,肖战顺顺利利,6,0,7
K43iSwsOb,你总是什么都不自己说你怎么那么好！  ,,无,无,无,2021-02-28 19:34,肖战顺顺利利,11,0,2
K437qd2BA,一身正气@X玖少年团肖战DAYTOY  原图 ,,http://wx2.sinaimg.cn/large/87629168ly1go3gg6c6ohj20yi1f7kjl.jpg,无,无,2021-02-28 19:06,肖战顺顺利利,8,2,1
K42QUxnAz,#电视剧余生请多指教[超话]# 呜呜呜呜呜！是顾魏和林之校啊啊啊啊啊啊！余生请多指教快点来吧顾顾和校校太配了！#余生请多指教# ·#肖战顾魏# ·#肖战余生请多指教#  原图 ,,http://wx4.sinaimg.cn/large/87629168ly1go3f6qgdl1j20wn0u74m2.jpg,无,无,2021-02-28 18:25,电视剧余生请多指教超话,49,1,9
K42CtwRBc,发十条能吞九条半真的给跪了  ,,无,无,无,2021-02-28 17:50,肖战顺顺利利,2,0,5
K42qcEpFw,#肖战红毯# 肖战红毯#肖战打招呼像机器人# 这个男人是怎么做到又帅又这么可爱的！帅哭了  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/87629168ly1go3dddyio2g20k40aie82.gif,http://ww1.sinaimg.cn/large/87629168ly1go3ddgv94yg20k40aie82.gif,http://ww1.sinaimg.cn/large/87629168ly1go3ddc23qfg20k40ai1ky.gif,http://ww3.sinaimg.cn/large/87629168ly1go3ddabglqg20k40aix6r.gif",无,无,2021-02-28 17:20,肖战顺顺利利,1,0,0
K42g6tqXr,@肖战工作室 你还行不行！诗写好了没！想看帅哥  ,,无,无,无,2021-02-28 16:55,肖战顺顺利利,0,0,0
K42aPmT6C,肖战微博之夜 也太帅了#肖战微博之夜#  原图 ,,http://wx3.sinaimg.cn/large/87629168ly1go3c9y2wgeg20k40aix6r.gif,无,无,2021-02-28 16:42,肖战顺顺利利,12,0,2
K41IOsHDs,@肖战工作室 室！你别写诗了！快点发啦！等会儿一起发会赞不过来！  ,,无,无,无,2021-02-28 15:33,肖战顺顺利利,8,0,2
K41wFe1kx,@肖战工作室 室！18宫格外加两条视频不过分吧？  ,,无,无,无,2021-02-28 15:03,肖战顺顺利利,3,0,0
K41lJ5WyZ,来呀~来呀~一起来呀#肖战微博之夜# 肖战微博之夜#微博之夜肖战# 微博之夜肖战#肖战微博之夜king#  肖战微博之夜king健健康康 顺顺利利@X玖少年团肖战DAYTOY  原图 ,,http://wx2.sinaimg.cn/large/87629168ly1go38mqplplj20u015j438.jpg,无,无,2021-02-28 14:36,肖战顺顺利利,2,2,6
K40P9bjio,刚趁着暂时点不上把超话给签到了！上次太嗨了一次断签二十多个超话  ,,无,无,无,2021-02-28 13:16,肖战顺顺利利,2,0,0
K40mDesfW,一颗心扑通扑通的狂跳肖战微博之夜 不知道晚上能见到怎样的你❤#肖战微博之夜#  [组图共12张] 原图 ,,"http://ww1.sinaimg.cn/large/87629168ly1go33pqpadnj21jk2bce82.jpg,http://ww3.sinaimg.cn/large/87629168ly1go33r2xq5cj21jk25tnpd.jpg,http://ww4.sinaimg.cn/large/87629168ly1go33r0dyjmj20yi1gxkjl.jpg,http://ww3.sinaimg.cn/large/87629168ly1go33pr9h91j21b41yokem.jpg,http://ww3.sinaimg.cn/large/87629168ly1go33ped9cqj21jk1117iq.jpg,http://ww4.sinaimg.cn/large/87629168ly1go33r22vt5j20yi1huu0x.jpg,http://ww4.sinaimg.cn/large/87629168ly1go33psggw6j21jk25s1kx.jpg,http://ww3.sinaimg.cn/large/87629168ly1go33pru22vj21jk25s4qp.jpg,http://ww2.sinaimg.cn/large/87629168ly1go33pdrw67j21jk25s1kx.jpg,http://ww2.sinaimg.cn/large/87629168ly1go33pu45cwj20yi1dfx6p.jpg,http://ww3.sinaimg.cn/large/87629168ly1go33pobxk3j21jk2bcnpj.jpg,http://ww4.sinaimg.cn/large/87629168ly1go33ppijl0j228m3cwnpd.jpg",无,无,2021-02-28 12:05,肖战顺顺利利,8,1,1
