,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文
33,转发理由://@1005号虾虾能量客栈:#肖战冰球运动推广大使#今日份冬奥场馆小知识，已查收，大家速速来#肖战[超话]#原始用户:冬梦之约官方微博转发内容:#冬梦之约#“国家体育馆，位置在奥林匹克公园中心区，前方是“鸟巢”，南侧是“水立方”，国家游泳中心，北侧是国家会议中心。从场馆的建筑和外观设计来讲，国家体育馆的屋面是一个曲面的，正好完美的过渡了水立方的平面以及国家会议中心的一个曲面，从外观上来说，就形成了一个和谐的奥林匹克公园！”快来跟@X玖少年团肖战DAYTOY一起探索冬奥场馆，深入了解国家体育馆的建筑结构，今日份冬奥场馆小知识，快来查收！冬梦之约官方微博的微博视频,0,0,0,,[],"['肖战冰球运动推广大使', '肖战[超话]', '冬梦之约']",['@X玖少年团肖战DAYTOY'],转发理由://@1005号虾虾能量客栈:今日份冬奥场馆小知识，已查收，大家速速来原始用户:冬梦之约官方微博转发内容:“国家体育馆，位置在奥林匹克公园中心区，前方是“鸟巢”，南侧是“水立方”，国家游泳中心，北侧是国家会议中心。从场馆的建筑和外观设计来讲，国家体育馆的屋面是一个曲面的，正好完美的过渡了水立方的平面以及国家会议中心的一个曲面，从外观上来说，就形成了一个和谐的奥林匹克公园！”快来跟@X玖少年团肖战DAYTOY一起探索冬奥场馆，深入了解国家体育馆的建筑结构，今日份冬奥场馆小知识，快来查收！冬梦之约官方微博的微博视频
34,转发理由://@肖战影音会官微:#肖战[超话]#@X玖少年团肖战DAYTOY携手@MOLSION陌森眼镜，邀您一起直面每一面[酷]#肖战陌森眼镜品牌代言人#原始用户:MOLSION陌森眼镜转发内容:多面型格，蓄势待发。MOLSION陌森眼镜抖音/微信/线下大屏等多平台大片已上线小陌邀你来会面。#肖战陌森眼镜品牌代言人##直面每一面#原图,0,0,0,"<re.Match object; span=(167, 169), match='原图'>",[],"['肖战[超话]', '肖战陌森眼镜品牌代言人', '肖战陌森眼镜品牌代言人', '直面每一面']",['@X玖少年团肖战DAYTOY'],转发理由://@肖战影音会官微:@X玖少年团肖战DAYTOY携手@MOLSION陌森眼镜，邀您一起直面每一面[酷]原始用户:MOLSION陌森眼镜转发内容:多面型格，蓄势待发。MOLSION陌森眼镜抖音/微信/线下大屏等多平台大片已上线小陌邀你来会面。
35,转发理由://@1005号虾虾能量客栈:今日份全能@X玖少年团肖战DAYTOY体验“旱地”训练，太可爱了叭！#肖战加盟冬梦之约#xz#肖战冰球运动推广大使##肖战[超话]#原始用户:北京卫视转发内容:#冬梦之约#冰球训练日全记录热身操难度系数倍增，竟因腿太长？憨兔上身，蹦蹦跳跳超可爱！冰球上手天赋佳，教练夸得停不下嘴今日份全能战战速来领取@X玖少年团肖战DAYTOY北京卫视剧集地的微博视频,0,0,0,,[],"['肖战加盟冬梦之约', '肖战冰球运动推广大使', '肖战[超话]', '冬梦之约']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@1005号虾虾能量客栈:今日份全能@X玖少年团肖战DAYTOY体验“旱地”训练，太可爱了叭！xz原始用户:北京卫视转发内容:冰球训练日全记录热身操难度系数倍增，竟因腿太长？憨兔上身，蹦蹦跳跳超可爱！冰球上手天赋佳，教练夸得停不下嘴今日份全能战战速来领取@X玖少年团肖战DAYTOY北京卫视剧集地的微博视频
36,转发理由://@肖战丨视界VIEW:#大师和唐三真的第一次见面#才知道大师和唐三@X玖少年团肖战DAYTOY第一次见面的戏也是现实中的第一次见面，怪不得剧中那么自然有趣。谢谢#电视剧斗罗大陆#导演的巧思原始用户:CCTV电视剧转发内容:【#大师和唐三真的第一次见面#】没想到大师和唐三第一次见面的戏也是@辰亦儒和@X玖少年团肖战DAYTOY现实中的第一次见面。点击视频↓↓↓了解一下~CCTV电视剧的微博视频,0,0,0,,[],"['大师和唐三真的第一次见面', '电视剧斗罗大陆', '大师和唐三真的第一次见面']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战丨视界VIEW:才知道大师和唐三@X玖少年团肖战DAYTOY第一次见面的戏也是现实中的第一次见面，怪不得剧中那么自然有趣。谢谢导演的巧思原始用户:CCTV电视剧转发内容:【】没想到大师和唐三第一次见面的戏也是@辰亦儒和@X玖少年团肖战DAYTOY现实中的第一次见面。点击视频↓↓↓了解一下~CCTV电视剧的微博视频
37,转发理由://@肖战影音会官微:#肖战[超话]##唐三魂技百科#技多不压身，来看看三哥@X玖少年团肖战DAYTOY四个魂技！#肖战斗罗大陆#原始用户:肖战工作室转发内容:#唐三魂技百科#技多不压身，三哥@X玖少年团肖战DAYTOY又双叒叕“新生一技”#肖战[超话]#[组图共4张]原图,1,0,0,"<re.Match object; span=(133, 142), match='[组图共4张]原图'>",[],"['肖战[超话]', '唐三魂技百科', '肖战斗罗大陆', '唐三魂技百科', '肖战[超话]']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战影音会官微:技多不压身，来看看三哥@X玖少年团肖战DAYTOY四个魂技！原始用户:肖战工作室转发内容:技多不压身，三哥@X玖少年团肖战DAYTOY又双叒叕“新生一技”
38,转发理由://@肖战影音会官微:#肖战[超话]#[打call]#肖战策马正少年幕后花絮#三哥@X玖少年团肖战DAYTOY《策马正少年》录音现场幕后花絮，绝对不能错过！#肖战斗罗大陆#原始用户:电视剧斗罗大陆转发内容:#电视剧斗罗大陆##肖战策马正少年幕后花絮#叮咚，小陆送来斗罗大陆余粮～三哥《策马正少年》录音现场幕后花絮惊喜来袭，快来看看认真工作的三哥@X玖少年团肖战DAYTOY《策马正少年》肖战侧拍版MV任艰难险阻无畏挑战,0,2,0,,[],"['肖战[超话]', '肖战策马正少年幕后花絮', '肖战斗罗大陆', '电视剧斗罗大陆', '肖战策马正少年幕后花絮']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战影音会官微:[打call]三哥@X玖少年团肖战DAYTOY《策马正少年》录音现场幕后花絮，绝对不能错过！原始用户:电视剧斗罗大陆转发内容:叮咚，小陆送来斗罗大陆余粮～三哥《策马正少年》录音现场幕后花絮惊喜来袭，快来看看认真工作的三哥@X玖少年团肖战DAYTOY《策马正少年》肖战侧拍版MV任艰难险阻无畏挑战
39,转发理由://@1005号肥虾饲养部:#肖战陌森眼镜品牌代言人#和肖战一起不忘初心，直面自我@X玖少年团肖战DAYTOY原始用户:MOLSION陌森眼镜转发内容:不忘初心，直面自我，塑造更多可能。2021，与#肖战陌森眼镜品牌代言人#一起#直面每一面#。MOLSION陌森眼镜的微博视频,0,1,0,,[],"['肖战陌森眼镜品牌代言人', '肖战陌森眼镜品牌代言人', '直面每一面']",['@X玖少年团肖战DAYTOY'],转发理由://@1005号肥虾饲养部:和肖战一起不忘初心，直面自我@X玖少年团肖战DAYTOY原始用户:MOLSION陌森眼镜转发内容:不忘初心，直面自我，塑造更多可能。2021，与一起。MOLSION陌森眼镜的微博视频
40,转发理由://@肖战影音会官微:#肖战[超话]##学雷锋文艺志愿服务#一起重温雷锋日记，书写新时代雷锋故事，今天是雷锋纪念日，听#文艺志愿者#肖战@X玖少年团肖战DAYTOY为您朗读一篇雷锋日记。原始用户:X玖少年团肖战DAYTOY转发内容:#学雷锋文艺志愿服务#一起重温雷锋日记，书写新时代雷锋故事，我是#文艺志愿者#肖战，今天是雷锋纪念日，由我来为您朗读一篇雷锋日记。X玖少年团肖战DAYTOY的微博视频,0,0,0,,[],"['肖战[超话]', '学雷锋文艺志愿服务', '文艺志愿者', '学雷锋文艺志愿服务', '文艺志愿者']",['@X玖少年团肖战DAYTOY'],转发理由://@肖战影音会官微:一起重温雷锋日记，书写新时代雷锋故事，今天是雷锋纪念日，听肖战@X玖少年团肖战DAYTOY为您朗读一篇雷锋日记。原始用户:X玖少年团肖战DAYTOY转发内容:一起重温雷锋日记，书写新时代雷锋故事，我是肖战，今天是雷锋纪念日，由我来为您朗读一篇雷锋日记。X玖少年团肖战DAYTOY的微博视频
41,转发理由://@1005号肥虾饲养部:恭喜@X玖少年团肖战DAYTOY成为北京市冰球运动协会#肖战冰球运动推广大使#，一起加油！助力北京冬奥，助力北京冰球🏒原始用户:北京冰协转发内容:恭喜@X玖少年团肖战DAYTOY成为北京市冰球运动协会“冰球运动推广大使”，大家一起加油，助力北京冬奥，助力北京冰球🏒北京冰协的微博视频,3,1,0,,[],['肖战冰球运动推广大使'],"['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@1005号肥虾饲养部:恭喜@X玖少年团肖战DAYTOY成为北京市冰球运动协会，一起加油！助力北京冬奥，助力北京冰球🏒原始用户:北京冰协转发内容:恭喜@X玖少年团肖战DAYTOY成为北京市冰球运动协会“冰球运动推广大使”，大家一起加油，助力北京冬奥，助力北京冰球🏒北京冰协的微博视频
42,转发理由://@肖战影音会官微:#肖战[超话]##肖战献唱冬奥##肖战和小朋友合唱#惊鸿掠影冰上人，逐梦奥运竞技魂。和@X玖少年团肖战DAYTOY一起携情伴雪，赴一场冰球盛宴。Iwantsomethingjustlikethis！#肖战冰球运动推广大使#原始用户:冬梦之约官方微博转发内容:#肖战献唱冬奥##肖战和小朋友合唱#@X玖少年团肖战DAYTOY在诞生过无数奥运金牌的国家体育馆，如今的“冰球圣殿”带来的第二个舞台《我想要的不过如此（Somethingjustlikethis）》，美妙歌声也许和体育运动一样，可以穿越国界、语言，让我们通过冰球赛场上响起的歌声，再次感受冬奥的魅力吧！冬梦之约官方微博的微博视频,0,0,0,,[],"['肖战[超话]', '肖战献唱冬奥', '肖战和小朋友合唱', '肖战冰球运动推广大使', '肖战献唱冬奥', '肖战和小朋友合唱']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战影音会官微:惊鸿掠影冰上人，逐梦奥运竞技魂。和@X玖少年团肖战DAYTOY一起携情伴雪，赴一场冰球盛宴。Iwantsomethingjustlikethis！原始用户:冬梦之约官方微博转发内容:@X玖少年团肖战DAYTOY在诞生过无数奥运金牌的国家体育馆，如今的“冰球圣殿”带来的第二个舞台《我想要的不过如此（Somethingjustlikethis）》，美妙歌声也许和体育运动一样，可以穿越国界、语言，让我们通过冰球赛场上响起的歌声，再次感受冬奥的魅力吧！冬梦之约官方微博的微博视频
43,转发理由://@1005号肥虾饲养部:#肖战献唱冬奥#@X玖少年团肖战DAYTOY与合唱团的小朋友一起带来《冬梦》舞台。多少改变，初心未变，我的梦就一定会实现！让我们一起期待北京冬奥会的到来！#肖战加盟冬梦之约#原始用户:北京卫视转发内容:#肖战献唱冬奥##肖战和小朋友合唱#音乐大秀开场！@X玖少年团肖战DAYTOY与合唱团的小朋友一起带来《冬梦》舞台！肖战优美的声线搭配小朋友们稚嫩的童声，多少改变，初心未变，我的梦就一定会实现。太感动了！让我们一起跟着歌声，期待2022北京冬奥会的到来！北京卫视的微博视频,0,1,1,,[],"['肖战献唱冬奥', '肖战加盟冬梦之约', '肖战献唱冬奥', '肖战和小朋友合唱']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@1005号肥虾饲养部:@X玖少年团肖战DAYTOY与合唱团的小朋友一起带来《冬梦》舞台。多少改变，初心未变，我的梦就一定会实现！让我们一起期待北京冬奥会的到来！原始用户:北京卫视转发内容:音乐大秀开场！@X玖少年团肖战DAYTOY与合唱团的小朋友一起带来《冬梦》舞台！肖战优美的声线搭配小朋友们稚嫩的童声，多少改变，初心未变，我的梦就一定会实现。太感动了！让我们一起跟着歌声，期待2022北京冬奥会的到来！北京卫视的微博视频
44,转发理由://@1005号肥虾饲养部:#肖战冰球运动推广大使#看着肖战@X玖少年团肖战DAYTOY认真练习的样子，也更加期待冰球场上的你～原始用户:北京卫视转发内容:#冬梦之约#终于来到终极综合训练！看着真的不简单啊！@X玖少年团肖战DAYTOY摇摇晃晃、撸起袖子，认认真真训练的样子获得了教练和队员的夸奖，还使用了一个不是初学者的技巧，被王帅教练夸是“被演戏耽误的冰球天才”的时候，怎么脸红了呢？继续加油期待冰球场上的你哦～北京卫视的微博视频,0,1,0,,[],"['肖战冰球运动推广大使', '冬梦之约']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@1005号肥虾饲养部:看着肖战@X玖少年团肖战DAYTOY认真练习的样子，也更加期待冰球场上的你～原始用户:北京卫视转发内容:终于来到终极综合训练！看着真的不简单啊！@X玖少年团肖战DAYTOY摇摇晃晃、撸起袖子，认认真真训练的样子获得了教练和队员的夸奖，还使用了一个不是初学者的技巧，被王帅教练夸是“被演戏耽误的冰球天才”的时候，怎么脸红了呢？继续加油期待冰球场上的你哦～北京卫视的微博视频
45,转发理由://@肖战影音会官微:#肖战[超话]#“冬梦队”7号队员@X玖少年团肖战DAYTOY登场！期待你的精彩表现！#肖战加盟冬梦之约#[打call]#肖战冰球运动推广大使#原始用户:冬梦之约官方微博转发内容:#冬梦之约#@X玖少年团肖战DAYTOY终于以冰球造型亮相！当大家在想为队伍取什么名字时，肖战提“冬梦队”，获得王教练和队友们的认同。虽然肖战和余承恩都是新手队员，但是两位进步也太快了吧？对于重心的掌握很快就学的得心应手，给两位新队员鼓掌打call！冬梦之约官方微博的微博视频,1,2,0,,[],"['肖战[超话]', '肖战加盟冬梦之约', '肖战冰球运动推广大使', '冬梦之约']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战影音会官微:“冬梦队”7号队员@X玖少年团肖战DAYTOY登场！期待你的精彩表现！[打call]原始用户:冬梦之约官方微博转发内容:@X玖少年团肖战DAYTOY终于以冰球造型亮相！当大家在想为队伍取什么名字时，肖战提“冬梦队”，获得王教练和队友们的认同。虽然肖战和余承恩都是新手队员，但是两位进步也太快了吧？对于重心的掌握很快就学的得心应手，给两位新队员鼓掌打call！冬梦之约官方微博的微博视频
46,转发理由://@肖战影音会官微:#肖战[超话]#冰魂素魄，热血飞驰，圆梦冬奥。#肖战冰球运动推广大使#锁定北京卫视冬梦之约，@X玖少年团肖战DAYTOY带您走进国家体育馆，一起为奥运健儿们加油！#肖战加盟冬梦之约#原始用户:肖战工作室转发内容:分秒必争，竭诚相待，冰刀划过留下了拼搏的痕迹！今晚@X玖少年团肖战DAYTOY将会和冰球运动员一起体验冰雪、感受竞技的魅力，“冰球队”7号队员已就位！#肖战[超话]#[组图共9张]原图,0,0,0,"<re.Match object; span=(205, 214), match='[组图共9张]原图'>",[],"['肖战[超话]', '肖战冰球运动推广大使', '肖战加盟冬梦之约', '肖战[超话]']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由://@肖战影音会官微:冰魂素魄，热血飞驰，圆梦冬奥。锁定北京卫视冬梦之约，@X玖少年团肖战DAYTOY带您走进国家体育馆，一起为奥运健儿们加油！原始用户:肖战工作室转发内容:分秒必争，竭诚相待，冰刀划过留下了拼搏的痕迹！今晚@X玖少年团肖战DAYTOY将会和冰球运动员一起体验冰雪、感受竞技的魅力，“冰球队”7号队员已就位！
